"PlateTrue","Rep","Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","PlateWell","TruePlateWell","AUC"
10,2,"Ecoli",0,1,1,1,0,1,1,1,6,"5D2","10D2",16.0221671082172
15,3,"Ecoli",0,1,1,1,0,1,1,1,6,"5D2","15D2",29.5140648715953
5,1,"Ecoli",1,1,1,1,1,0,1,1,7,"5D3","5D3",32.0915094615389
10,2,"Ecoli",1,1,1,1,1,0,1,1,7,"5D3","10D3",28.4749182507831
15,3,"Ecoli",1,1,1,1,1,0,1,1,7,"5D3","15D3",31.2736844427381
5,1,"Ecoli",1,1,1,1,1,1,1,1,8,"5D4","5D4",29.4562035406311
10,2,"Ecoli",1,1,1,1,1,1,1,1,8,"5D4","10D4",24.9557387655369
15,3,"Ecoli",1,1,1,1,1,1,1,1,8,"5D4","15D4",31.4248055983288
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5D5","5D5",30.5894871711166
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5D5","10D5",33.0531579720039
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5D5","15D5",34.2106547348502
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5D6","5D6",34.7381884922753
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5D6","10D6",30.7606451541232
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5D6","15D6",32.8658279836967
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5D7","5D7",35.1311452470018
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5D7","10D7",34.0195930976707
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5D7","15D7",34.4205749214387
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5D8","5D8",34.9755380563205
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5D8","10D8",34.3926590771998
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5D8","15D8",33.675503043356
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5D9","5D9",30.4868791064622
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5D9","10D9",34.9763284112653
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5D9","15D9",34.4922082871563
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E10","5E10",33.3233844552195
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E10","10E10",30.8529425553595
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E10","15E10",29.1261364902418
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E11","5E11",37.3095825586044
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E11","10E11",36.4828019047131
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E11","15E11",34.8207744365654
5,1,"Ecoli",0,1,1,0,1,1,1,1,6,"5E2","5E2",31.5053877453627
10,2,"Ecoli",0,1,1,0,1,1,1,1,6,"5E2","10E2",29.7754689319428
15,3,"Ecoli",0,1,1,0,1,1,1,1,6,"5E2","15E2",32.5223507517028
5,1,"Ecoli",1,1,1,1,0,1,1,1,7,"5E3","5E3",32.0096872858812
10,2,"Ecoli",1,1,1,1,0,1,1,1,7,"5E3","10E3",31.1566311243736
15,3,"Ecoli",1,1,1,1,0,1,1,1,7,"5E3","15E3",31.9207762964929
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E4","5E4",30.4265831312238
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E4","10E4",30.8418933882461
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E4","15E4",34.4259577948442
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E5","5E5",32.7539714206379
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E5","10E5",31.1549443228972
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E5","15E5",34.4602138095558
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E6","5E6",31.6734174414401
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E6","10E6",30.7794355710472
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E6","15E6",35.9608910210038
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E7","5E7",34.9794732041005
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E7","10E7",34.0563492558165
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E7","15E7",34.7748817212184
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E8","5E8",29.7610218447804
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E8","10E8",34.6896539564289
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E8","15E8",35.1247207458112
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5E9","5E9",35.0404204124356
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5E9","10E9",35.3986469063547
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5E9","15E9",34.8029565426123
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F10","5F10",35.9822402583516
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F10","10F10",35.1848857851292
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F10","15F10",33.0485232523023
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F11","5F11",35.3479243601164
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F11","10F11",33.5318051182388
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F11","15F11",36.3582274252855
5,1,"Ecoli",0,1,0,1,1,1,1,1,6,"5F2","5F2",31.2193505412578
10,2,"Ecoli",0,1,0,1,1,1,1,1,6,"5F2","10F2",30.5285113705393
15,3,"Ecoli",0,1,0,1,1,1,1,1,6,"5F2","15F2",31.4854838271783
5,1,"Ecoli",1,1,1,0,1,1,1,1,7,"5F3","5F3",32.2807156162185
10,2,"Ecoli",1,1,1,0,1,1,1,1,7,"5F3","10F3",30.8241349819134
15,3,"Ecoli",1,1,1,0,1,1,1,1,7,"5F3","15F3",32.3289218071639
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F4","5F4",31.5687152133036
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F4","10F4",32.4570266507447
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F4","15F4",34.7164808552071
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F5","5F5",30.3798489857156
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F5","10F5",31.9218441040826
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F5","15F5",34.4721612496054
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F6","5F6",35.9592419715449
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F6","10F6",35.0379711528556
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F6","15F6",33.1630235764146
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F7","5F7",34.5021330569699
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F7","10F7",35.27508009336
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F7","15F7",34.7692019297949
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F8","5F8",30.3303732354996
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F8","10F8",35.3498955372494
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F8","15F8",34.2766463629503
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5F9","5F9",32.6179279083009
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5F9","10F9",36.2384087134661
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5F9","15F9",35.717644032424
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G10","5G10",38.354012064159
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G10","10G10",36.337070213427
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G10","15G10",30.0326794673786
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G11","5G11",38.0076351178919
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G11","10G11",37.2241269571635
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G11","15G11",31.0569892074163
5,1,"Ecoli",0,0,1,1,1,1,1,1,6,"5G2","5G2",32.8518743939958
10,2,"Ecoli",0,0,1,1,1,1,1,1,6,"5G2","10G2",30.8805759392781
15,3,"Ecoli",0,0,1,1,1,1,1,1,6,"5G2","15G2",31.675000734238
5,1,"Ecoli",1,1,0,1,1,1,1,1,7,"5G3","5G3",33.9382140873716
10,2,"Ecoli",1,1,0,1,1,1,1,1,7,"5G3","10G3",32.5282819238956
15,3,"Ecoli",1,1,0,1,1,1,1,1,7,"5G3","15G3",32.8593156955897
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G4","5G4",35.7444085008941
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G4","10G4",31.630544165767
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G4","15G4",37.6114172273436
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G5","5G5",30.7750650789075
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G5","10G5",36.2580195992441
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G5","15G5",37.8171920805077
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G6","5G6",34.8228690964056
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G6","10G6",36.4524309835904
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G6","15G6",34.6468206100754
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G7","5G7",37.3669683932824
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G7","10G7",36.0190868213479
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G7","15G7",35.8146540518037
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G8","5G8",38.2051714991171
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G8","10G8",36.5321073241976
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G8","15G8",36.0674489217601
5,1,"Ecoli",0,0,0,0,0,0,0,0,0,"5G9","5G9",35.1132769701254
10,2,"Ecoli",0,0,0,0,0,0,0,0,0,"5G9","10G9",36.0457955480859
15,3,"Ecoli",0,0,0,0,0,0,0,0,0,"5G9","15G9",33.407932137723
1,1,"vfischeri",1,0,0,1,0,1,0,0,3,"1B10","1B10",51.799975944942
6,2,"vfischeri",1,0,0,1,0,1,0,0,3,"1B10","6B10",51.6921295018921
11,3,"vfischeri",1,0,0,1,0,1,0,0,3,"1B10","11B10",52.0345438182812
16,4,"vfischeri",1,0,0,1,0,1,0,0,3,"1B10","16B10",52.0307213842396
1,1,"vfischeri",1,0,0,0,0,1,1,0,3,"1B11","1B11",38.1921094370747
6,2,"vfischeri",1,0,0,0,0,1,1,0,3,"1B11","6B11",37.033624879356
11,3,"vfischeri",1,0,0,0,0,1,1,0,3,"1B11","11B11",37.0026673601791
16,4,"vfischeri",1,0,0,0,0,1,1,0,3,"1B11","16B11",38.1299550372334
1,1,"vfischeri",1,0,0,0,0,0,0,0,1,"1B2","1B2",53.8425503862262
6,2,"vfischeri",1,0,0,0,0,0,0,0,1,"1B2","6B2",52.1570669168124
11,3,"vfischeri",1,0,0,0,0,0,0,0,1,"1B2","11B2",52.331831282361
16,4,"vfischeri",1,0,0,0,0,0,0,0,1,"1B2","16B2",53.7823577001318
1,1,"vfischeri",0,0,0,0,0,0,1,0,1,"1B3","1B3",21.006205987764
6,2,"vfischeri",0,0,0,0,0,0,1,0,1,"1B3","6B3",19.8539771281647
11,3,"vfischeri",0,0,0,0,0,0,1,0,1,"1B3","11B3",18.689047396385
16,4,"vfischeri",0,0,0,0,0,0,1,0,1,"1B3","16B3",19.3822759689961
1,1,"vfischeri",1,0,0,0,0,1,0,0,2,"1B4","1B4",52.3675490874266
6,2,"vfischeri",1,0,0,0,0,1,0,0,2,"1B4","6B4",52.7808628297535
11,3,"vfischeri",1,0,0,0,0,1,0,0,2,"1B4","11B4",51.6498152252307
16,4,"vfischeri",1,0,0,0,0,1,0,0,2,"1B4","16B4",52.6222957801425
1,1,"vfischeri",0,1,0,0,0,1,0,0,2,"1B5","1B5",48.6433747349906
6,2,"vfischeri",0,1,0,0,0,1,0,0,2,"1B5","6B5",46.9823249682799
11,3,"vfischeri",0,1,0,0,0,1,0,0,2,"1B5","11B5",46.6000871065919
16,4,"vfischeri",0,1,0,0,0,1,0,0,2,"1B5","16B5",46.0524307837381
1,1,"vfischeri",0,0,1,0,0,0,1,0,2,"1B6","1B6",29.0109917290015
6,2,"vfischeri",0,0,1,0,0,0,1,0,2,"1B6","6B6",26.6571236882052
11,3,"vfischeri",0,0,1,0,0,0,1,0,2,"1B6","11B6",27.5165015831053
16,4,"vfischeri",0,0,1,0,0,0,1,0,2,"1B6","16B6",27.9455491538373
1,1,"vfischeri",0,0,0,0,1,1,0,0,2,"1B7","1B7",51.1056217929932
6,2,"vfischeri",0,0,0,0,1,1,0,0,2,"1B7","6B7",51.4529766387196
11,3,"vfischeri",0,0,0,0,1,1,0,0,2,"1B7","11B7",52.9720518689179
16,4,"vfischeri",0,0,0,0,1,1,0,0,2,"1B7","16B7",52.7744957775704
1,1,"vfischeri",1,1,1,0,0,0,0,0,3,"1B8","1B8",49.9241228921859
6,2,"vfischeri",1,1,1,0,0,0,0,0,3,"1B8","6B8",49.8471789157322
11,3,"vfischeri",1,1,1,0,0,0,0,0,3,"1B8","11B8",50.2471105487932
16,4,"vfischeri",1,1,1,0,0,0,0,0,3,"1B8","16B8",50.6459366456468
1,1,"vfischeri",1,0,1,1,0,0,0,0,3,"1B9","1B9",51.859360565783
6,2,"vfischeri",1,0,1,1,0,0,0,0,3,"1B9","6B9",51.483488092042
11,3,"vfischeri",1,0,1,1,0,0,0,0,3,"1B9","11B9",52.2305784436396
16,4,"vfischeri",1,0,1,1,0,0,0,0,3,"1B9","16B9",52.3562480790904
1,1,"vfischeri",1,0,0,1,0,0,1,0,3,"1C10","1C10",27.1208623145499
6,2,"vfischeri",1,0,0,1,0,0,1,0,3,"1C10","6C10",26.2886551360088
11,3,"vfischeri",1,0,0,1,0,0,1,0,3,"1C10","11C10",25.8901038010563
16,4,"vfischeri",1,0,0,1,0,0,1,0,3,"1C10","16C10",26.2003144197686
1,1,"vfischeri",1,0,0,0,0,1,0,1,3,"1C11","1C11",53.0419062272123
6,2,"vfischeri",1,0,0,0,0,1,0,1,3,"1C11","6C11",52.3566800869449
11,3,"vfischeri",1,0,0,0,0,1,0,1,3,"1C11","11C11",51.8274031096165
16,4,"vfischeri",1,0,0,0,0,1,0,1,3,"1C11","16C11",52.505129987611
1,1,"vfischeri",0,1,0,0,0,0,0,0,1,"1C2","1C2",35.3034774397564
6,2,"vfischeri",0,1,0,0,0,0,0,0,1,"1C2","6C2",33.3998372365187
11,3,"vfischeri",0,1,0,0,0,0,0,0,1,"1C2","11C2",25.3892642216884
16,4,"vfischeri",0,1,0,0,0,0,0,0,1,"1C2","16C2",20.4232653430872
1,1,"vfischeri",0,0,0,0,0,0,0,1,1,"1C3","1C3",52.9274052410794
6,2,"vfischeri",0,0,0,0,0,0,0,1,1,"1C3","6C3",52.8233256836775
11,3,"vfischeri",0,0,0,0,0,0,0,1,1,"1C3","11C3",51.9885106308181
16,4,"vfischeri",0,0,0,0,0,0,0,1,1,"1C3","16C3",52.4756794519641
1,1,"vfischeri",1,0,0,0,0,0,1,0,2,"1C4","1C4",41.7988235947222
6,2,"vfischeri",1,0,0,0,0,0,1,0,2,"1C4","6C4",42.2577333052743
11,3,"vfischeri",1,0,0,0,0,0,1,0,2,"1C4","11C4",41.0291153979697
16,4,"vfischeri",1,0,0,0,0,0,1,0,2,"1C4","16C4",42.3102266940111
1,1,"vfischeri",0,1,0,0,0,0,1,0,2,"1C5","1C5",17.71748122735
6,2,"vfischeri",0,1,0,0,0,0,1,0,2,"1C5","6C5",18.5210247639451
11,3,"vfischeri",0,1,0,0,0,0,1,0,2,"1C5","11C5",16.4880761924896
16,4,"vfischeri",0,1,0,0,0,0,1,0,2,"1C5","16C5",15.6150797176173
1,1,"vfischeri",0,0,1,0,0,0,0,1,2,"1C6","1C6",51.1558479780133
6,2,"vfischeri",0,0,1,0,0,0,0,1,2,"1C6","6C6",51.4904693452059
11,3,"vfischeri",0,0,1,0,0,0,0,1,2,"1C6","11C6",51.0231214670507
16,4,"vfischeri",0,0,1,0,0,0,0,1,2,"1C6","16C6",51.3239097544688
1,1,"vfischeri",0,0,0,0,1,0,1,0,2,"1C7","1C7",20.4863544131037
6,2,"vfischeri",0,0,0,0,1,0,1,0,2,"1C7","6C7",20.2027180063585
11,3,"vfischeri",0,0,0,0,1,0,1,0,2,"1C7","11C7",19.9025342808658
16,4,"vfischeri",0,0,0,0,1,0,1,0,2,"1C7","16C7",20.2615498948715
1,1,"vfischeri",1,1,0,1,0,0,0,0,3,"1C8","1C8",48.9782169579862
6,2,"vfischeri",1,1,0,1,0,0,0,0,3,"1C8","6C8",49.4843346869954
11,3,"vfischeri",1,1,0,1,0,0,0,0,3,"1C8","11C8",48.4403038699737
16,4,"vfischeri",1,1,0,1,0,0,0,0,3,"1C8","16C8",49.4366208280404
1,1,"vfischeri",1,0,1,0,1,0,0,0,3,"1C9","1C9",50.5392276884361
6,2,"vfischeri",1,0,1,0,1,0,0,0,3,"1C9","6C9",51.3383648247152
11,3,"vfischeri",1,0,1,0,1,0,0,0,3,"1C9","11C9",51.2290584610591
16,4,"vfischeri",1,0,1,0,1,0,0,0,3,"1C9","16C9",50.9640413166047
1,1,"vfischeri",1,0,0,1,0,0,0,1,3,"1D10","1D10",52.8213376686524
6,2,"vfischeri",1,0,0,1,0,0,0,1,3,"1D10","6D10",51.8220881571862
11,3,"vfischeri",1,0,0,1,0,0,0,1,3,"1D10","11D10",51.6113742591405
16,4,"vfischeri",1,0,0,1,0,0,0,1,3,"1D10","16D10",51.8475598171155
1,1,"vfischeri",1,0,0,0,0,0,1,1,3,"1D11","1D11",34.2785172010968
6,2,"vfischeri",1,0,0,0,0,0,1,1,3,"1D11","6D11",33.9449193169363
11,3,"vfischeri",1,0,0,0,0,0,1,1,3,"1D11","11D11",32.3515706685106
16,4,"vfischeri",1,0,0,0,0,0,1,1,3,"1D11","16D11",31.9305953614922
1,1,"vfischeri",0,0,1,0,0,0,0,0,1,"1D2","1D2",52.6733087511331
6,2,"vfischeri",0,0,1,0,0,0,0,0,1,"1D2","6D2",52.9491028636646
11,3,"vfischeri",0,0,1,0,0,0,0,0,1,"1D2","11D2",52.698608718368
16,4,"vfischeri",0,0,1,0,0,0,0,0,1,"1D2","16D2",52.5301971723197
1,1,"vfischeri",1,1,0,0,0,0,0,0,2,"1D3","1D3",42.9206807676283
6,2,"vfischeri",1,1,0,0,0,0,0,0,2,"1D3","6D3",45.3977092284176
11,3,"vfischeri",1,1,0,0,0,0,0,0,2,"1D3","11D3",36.7903194073283
16,4,"vfischeri",1,1,0,0,0,0,0,0,2,"1D3","16D3",42.6965241225543
1,1,"vfischeri",1,0,0,0,0,0,0,1,2,"1D4","1D4",50.9116653056018
6,2,"vfischeri",1,0,0,0,0,0,0,1,2,"1D4","6D4",50.6329802057404
11,3,"vfischeri",1,0,0,0,0,0,0,1,2,"1D4","11D4",50.2133919536886
16,4,"vfischeri",1,0,0,0,0,0,0,1,2,"1D4","16D4",50.871200777183
1,1,"vfischeri",0,1,0,0,0,0,0,1,2,"1D5","1D5",53.8877915746076
6,2,"vfischeri",0,1,0,0,0,0,0,1,2,"1D5","6D5",51.4034025903029
11,3,"vfischeri",0,1,0,0,0,0,0,1,2,"1D5","11D5",51.0051685298915
16,4,"vfischeri",0,1,0,0,0,0,0,1,2,"1D5","16D5",51.6757220339921
1,1,"vfischeri",0,0,0,1,1,0,0,0,2,"1D6","1D6",51.3492401037915
6,2,"vfischeri",0,0,0,1,1,0,0,0,2,"1D6","6D6",50.571298676543
11,3,"vfischeri",0,0,0,1,1,0,0,0,2,"1D6","11D6",50.4245526299206
16,4,"vfischeri",0,0,0,1,1,0,0,0,2,"1D6","16D6",51.5264822535403
1,1,"vfischeri",0,0,0,0,1,0,0,1,2,"1D7","1D7",52.4976975687928
6,2,"vfischeri",0,0,0,0,1,0,0,1,2,"1D7","6D7",51.5105093532154
11,3,"vfischeri",0,0,0,0,1,0,0,1,2,"1D7","11D7",51.5603101231359
16,4,"vfischeri",0,0,0,0,1,0,0,1,2,"1D7","16D7",52.4706692269693
1,1,"vfischeri",1,1,0,0,1,0,0,0,3,"1D8","1D8",50.0217946162523
6,2,"vfischeri",1,1,0,0,1,0,0,0,3,"1D8","6D8",49.5338805210578
11,3,"vfischeri",1,1,0,0,1,0,0,0,3,"1D8","11D8",49.0877960820743
16,4,"vfischeri",1,1,0,0,1,0,0,0,3,"1D8","16D8",49.2708924805441
1,1,"vfischeri",1,0,1,0,0,1,0,0,3,"1D9","1D9",51.6006052094628
6,2,"vfischeri",1,0,1,0,0,1,0,0,3,"1D9","6D9",51.1219856147941
11,3,"vfischeri",1,0,1,0,0,1,0,0,3,"1D9","11D9",51.3952896971136
16,4,"vfischeri",1,0,1,0,0,1,0,0,3,"1D9","16D9",51.0415814376287
1,1,"vfischeri",1,0,0,0,1,1,0,0,3,"1E10","1E10",52.0789394701404
6,2,"vfischeri",1,0,0,0,1,1,0,0,3,"1E10","6E10",51.6139389782695
11,3,"vfischeri",1,0,0,0,1,1,0,0,3,"1E10","11E10",51.4893640891329
16,4,"vfischeri",1,0,0,0,1,1,0,0,3,"1E10","16E10",51.8635756076724
1,1,"vfischeri",0,1,1,1,0,0,0,0,3,"1E11","1E11",52.4190577419148
6,2,"vfischeri",0,1,1,1,0,0,0,0,3,"1E11","6E11",51.9901992159375
11,3,"vfischeri",0,1,1,1,0,0,0,0,3,"1E11","11E11",51.7965521448185
16,4,"vfischeri",0,1,1,1,0,0,0,0,3,"1E11","16E11",51.9874820376238
1,1,"vfischeri",0,0,0,1,0,0,0,0,1,"1E2","1E2",52.2744180878642
6,2,"vfischeri",0,0,0,1,0,0,0,0,1,"1E2","6E2",52.4450674978375
11,3,"vfischeri",0,0,0,1,0,0,0,0,1,"1E2","11E2",51.9888665373774
16,4,"vfischeri",0,0,0,1,0,0,0,0,1,"1E2","16E2",52.6207676426103
1,1,"vfischeri",1,0,1,0,0,0,0,0,2,"1E3","1E3",51.2991115038391
6,2,"vfischeri",1,0,1,0,0,0,0,0,2,"1E3","6E3",51.0596113731174
11,3,"vfischeri",1,0,1,0,0,0,0,0,2,"1E3","11E3",51.6391507712438
16,4,"vfischeri",1,0,1,0,0,0,0,0,2,"1E3","16E3",52.0533706927741
1,1,"vfischeri",0,1,1,0,0,0,0,0,2,"1E4","1E4",50.3106677292038
6,2,"vfischeri",0,1,1,0,0,0,0,0,2,"1E4","6E4",50.0746456096315
11,3,"vfischeri",0,1,1,0,0,0,0,0,2,"1E4","11E4",49.9021472661876
16,4,"vfischeri",0,1,1,0,0,0,0,0,2,"1E4","16E4",50.5845569793436
1,1,"vfischeri",0,0,1,1,0,0,0,0,2,"1E5","1E5",50.7004625795428
6,2,"vfischeri",0,0,1,1,0,0,0,0,2,"1E5","6E5",50.792235825577
11,3,"vfischeri",0,0,1,1,0,0,0,0,2,"1E5","11E5",51.3711431856786
16,4,"vfischeri",0,0,1,1,0,0,0,0,2,"1E5","16E5",51.0443777551221
1,1,"vfischeri",0,0,0,1,0,1,0,0,2,"1E6","1E6",51.3332089178233
6,2,"vfischeri",0,0,0,1,0,1,0,0,2,"1E6","6E6",51.0288171553631
11,3,"vfischeri",0,0,0,1,0,1,0,0,2,"1E6","11E6",51.2546506314326
16,4,"vfischeri",0,0,0,1,0,1,0,0,2,"1E6","16E6",52.1459321414733
1,1,"vfischeri",0,0,0,0,0,1,1,0,2,"1E7","1E7",15.2457209186009
6,2,"vfischeri",0,0,0,0,0,1,1,0,2,"1E7","6E7",14.7499218744102
11,3,"vfischeri",0,0,0,0,0,1,1,0,2,"1E7","11E7",14.3790705327993
16,4,"vfischeri",0,0,0,0,0,1,1,0,2,"1E7","16E7",14.4399228225423
1,1,"vfischeri",1,1,0,0,0,1,0,0,3,"1E8","1E8",49.449241230881
6,2,"vfischeri",1,1,0,0,0,1,0,0,3,"1E8","6E8",48.6865994831213
11,3,"vfischeri",1,1,0,0,0,1,0,0,3,"1E8","11E8",48.8782960578348
16,4,"vfischeri",1,1,0,0,0,1,0,0,3,"1E8","16E8",48.3744327210277
1,1,"vfischeri",1,0,1,0,0,0,1,0,3,"1E9","1E9",16.1136609918683
6,2,"vfischeri",1,0,1,0,0,0,1,0,3,"1E9","6E9",17.0609414395687
11,3,"vfischeri",1,0,1,0,0,0,1,0,3,"1E9","11E9",15.9453382244379
16,4,"vfischeri",1,0,1,0,0,0,1,0,3,"1E9","16E9",15.8801731115439
1,1,"vfischeri",1,0,0,0,1,0,1,0,3,"1F10","1F10",40.6463373122086
6,2,"vfischeri",1,0,0,0,1,0,1,0,3,"1F10","6F10",41.3461258507726
11,3,"vfischeri",1,0,0,0,1,0,1,0,3,"1F10","11F10",41.5954260645583
16,4,"vfischeri",1,0,0,0,1,0,1,0,3,"1F10","16F10",39.8203151594979
1,1,"vfischeri",0,1,1,0,1,0,0,0,3,"1F11","1F11",52.1309460058376
6,2,"vfischeri",0,1,1,0,1,0,0,0,3,"1F11","6F11",52.4536935571037
11,3,"vfischeri",0,1,1,0,1,0,0,0,3,"1F11","11F11",52.3378231040445
16,4,"vfischeri",0,1,1,0,1,0,0,0,3,"1F11","16F11",52.1477106158218
1,1,"vfischeri",0,0,0,0,1,0,0,0,1,"1F2","1F2",52.7621770771102
6,2,"vfischeri",0,0,0,0,1,0,0,0,1,"1F2","6F2",52.6342619933779
11,3,"vfischeri",0,0,0,0,1,0,0,0,1,"1F2","11F2",53.2776122817888
16,4,"vfischeri",0,0,0,0,1,0,0,0,1,"1F2","16F2",52.5081534773117
1,1,"vfischeri",1,0,0,1,0,0,0,0,2,"1F3","1F3",50.8357286345244
6,2,"vfischeri",1,0,0,1,0,0,0,0,2,"1F3","6F3",51.8191191332121
11,3,"vfischeri",1,0,0,1,0,0,0,0,2,"1F3","11F3",52.1771358022836
16,4,"vfischeri",1,0,0,1,0,0,0,0,2,"1F3","16F3",52.0117604597474
1,1,"vfischeri",0,1,0,1,0,0,0,0,2,"1F4","1F4",50.2668624967305
6,2,"vfischeri",0,1,0,1,0,0,0,0,2,"1F4","6F4",51.0945712759932
11,3,"vfischeri",0,1,0,1,0,0,0,0,2,"1F4","11F4",50.7646969332347
16,4,"vfischeri",0,1,0,1,0,0,0,0,2,"1F4","16F4",50.885443035493
1,1,"vfischeri",0,0,1,0,1,0,0,0,2,"1F5","1F5",51.4163313890485
6,2,"vfischeri",0,0,1,0,1,0,0,0,2,"1F5","6F5",51.3940856297379
11,3,"vfischeri",0,0,1,0,1,0,0,0,2,"1F5","11F5",51.2046996690418
16,4,"vfischeri",0,0,1,0,1,0,0,0,2,"1F5","16F5",51.6422501266108
1,1,"vfischeri",0,0,0,1,0,0,1,0,2,"1F6","1F6",17.2840195279509
6,2,"vfischeri",0,0,0,1,0,0,1,0,2,"1F6","6F6",17.002046186335
11,3,"vfischeri",0,0,0,1,0,0,1,0,2,"1F6","11F6",16.879084740219
16,4,"vfischeri",0,0,0,1,0,0,1,0,2,"1F6","16F6",16.6523016418654
1,1,"vfischeri",0,0,0,0,0,1,0,1,2,"1F7","1F7",51.0590312380536
